dpo_loss,reward,cov_bonus,score,target,value,episode,step,run_started_at,run_dir,train_candidates_total,train_candidates_parsed,train_candidates_invalid,train_candidate_parse_rate,train_steps_total,train_steps_with_any_valid_candidate,train_steps_teacher_fallback,train_teacher_fallback_rate
0.6931471824645996,0.1,21.003402208922143,21.103402208922144,X2,-4.7499,0,0,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6904345750808716,0.1,29.13539783021847,29.23539783021847,X1,2.3647,0,1,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6997367143630981,0.1,4.6057574523523375,4.705757452352337,X2,-4.1306,0,2,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6876773238182068,0.1,18.126979606434332,18.226979606434334,X1,-2.8136,0,3,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6971014142036438,0.1,11.980546918593163,12.080546918593162,X1,-3.0116,0,4,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6699379086494446,0.1,24.17124235918564,24.271242359185642,X2,-2.7956,0,5,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6763695478439331,0.1,22.818256750290978,22.91825675029098,X2,-4.935,0,6,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6634369492530823,0.1,23.283085712332852,23.383085712332853,X2,-1.5975,0,7,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.67328280210495,0.1,8.777785558058758,8.877785558058758,X4,-1.6341,0,8,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.668946385383606,0.1,14.189541033537147,14.289541033537146,X1,3.4749,0,9,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6447029709815979,0.1,19.518832917305602,19.618832917305603,X2,2.2973,0,10,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6716263294219971,0.1,2.941751732787584,3.041751732787584,X4,-1.2147,0,11,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6513477563858032,0.1,3.2414451658336105,3.3414451658336106,X4,1.1852,0,12,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6359322667121887,0.1,5.125649840956843,5.225649840956843,X2,2.0457,0,13,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6484053134918213,0.1,2.9534376789017487,3.0534376789017488,X1,-2.1061,0,14,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6536064743995667,0.1,3.0305569431475563,3.1305569431475564,X1,-3.99,0,15,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6379106044769287,0.1,4.607158766462211,4.707158766462211,X2,-1.3517,0,16,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6387990117073059,0.1,2.542542320424143,2.642542320424143,X1,-2.3302,0,17,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6122167110443115,0.1,4.9599386154582135,5.059938615458213,X2,1.0913,0,18,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6737493872642517,0.1,3.160742449953257,3.260742449953257,X4,-3.366,0,19,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6452153921127319,0.1,0.20459186714437794,0.3045918671443779,X4,1.4,0,20,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6013088226318359,0.1,3.022215604950046,3.1222156049500462,X2,3.4285,0,21,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6474266052246094,0.1,28.7565616559235,28.856561655923503,X1,-4.679,1,0,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6198186874389648,0.1,21.587680183142226,21.687680183142227,X1,-2.8902,1,1,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6321735382080078,0.1,26.692790555114204,26.792790555114205,X2,-1.8532,1,2,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5910763740539551,0.1,14.709864026826072,14.809864026826071,X1,4.1455,1,3,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6167771220207214,0.1,6.431576072581496,6.531576072581496,X1,-2.5337,1,4,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6777777671813965,0.1,6.404884123037326,6.504884123037326,X1,0.8459,1,5,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5763272047042847,0.1,22.761557637508965,22.861557637508966,X2,-2.8068,1,6,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6146183609962463,0.1,11.533897618035796,11.633897618035796,X2,-4.0909,1,7,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5872126221656799,0.1,4.080371995669999,4.180371995669999,X1,1.2745,1,8,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5976207852363586,0.1,6.259544491839942,6.359544491839942,X2,-4.3647,1,9,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6175305843353271,0.1,8.667769337035432,8.767769337035432,X4,0.2911,1,10,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6430589556694031,0.1,7.108617032658735,7.208617032658735,X4,-4.8852,1,11,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5341522693634033,0.1,4.787481942664778,4.8874819426647775,X2,0.3697,1,12,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5733367800712585,0.1,3.1077525728847473,3.2077525728847474,X2,-3.8845,1,13,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5450018644332886,0.1,3.1331006797907515,3.2331006797907516,X2,4.5382,1,14,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5882189273834229,0.1,2.9012392988111952,3.0012392988111953,X2,0.0059,1,15,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.553929328918457,0.1,2.135549148542841,2.235549148542841,X4,3.7052,1,16,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5642080307006836,0.1,1.7849912477401602,1.8849912477401602,X2,1.0897,1,17,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.6006117463111877,0.1,1.6505101191523792,1.7505101191523793,X4,0.3938,1,18,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5128535032272339,0.1,0.9503131481672424,1.0503131481672425,X2,-4.9943,1,19,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5461477041244507,0.1,0.5474450572187326,0.6474450572187326,X1,4.291,1,20,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5673290491104126,0.1,1.299941792419898,1.399941792419898,X4,-1.9249,1,21,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
0.5342074632644653,0.1,21.132245527366543,21.232245527366544,X2,4.4695,2,0,2026-01-27T19:19:16,results/test_ablation\run_20260127_191916_seed42,428,1,427,0.002336448598130841,111,1,106,0.954954954954955
